"Nº de registo";"Data do registo";"Nome do Alojamento";"Imovél Posterior 1951";"Data Abertura Público";"Modalidade";"Nº Camas";"Nº Utentes";"Nº Quartos";"Nº Beliches";"Localização (Endereço)";"Localização (Código postal)";"Localização (Localidade)";"Localização (Freguesia)";"Localização (Concelho)";"Localização (Distrito)";"NUTT II";"Nome do Titular da Exploração";"Titular Qualidade";"Contribuinte";"Titular Tipo";"Titular País";"Contacto (Telefone)";"Contacto (Fax)";"Contacto (Telemovel)";"Estab.SAUDÁVEL&SEGURO"
"26322/AL";"2016-03-24";"Fabulous Douro View Flat";"S";"2016-03-24";"Apartamento";"2";"4";"1";;"Rua Rua Sabrosa, 91 10º  D";"4300-458";"Porto";"Campanhã";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"26235/AL";"2016-03-22";"T0 House";"N";"2016-04-14";"Moradia";"6";"10";"4";;"Rua Rua Coelho Neto, 42";"4000-176";"Porto";"Bonfim";"Porto";"Porto";"Norte";"T0 House, Lda";"Comodatário";"513896538";"Pessoa coletiva";"Portugal";;;;"Não"
"26227/AL";"2016-03-22";"Alma Guest House";"S";"2020-06-08";"Apartamento";"5";"10";"4";;"Praça Praça Parada Leitão, 19 1º, 2º e 3";"4050-456";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ZEBRA CITADINA - SOCIEDADE IMOBILIÁRIA LDA";"Cessionário";"515998680";"Pessoa coletiva";"Portugal";;;"+41797560472";"Não"
"26181/AL";"2016-03-21";"Deluxe Flat with Balcony - Center";"S";"2016-03-21";"Apartamento";"2";"4";"1";;"Rua Rua Alegria, 347-A 4 esquerdo";"4000-045";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"26107/AL";"2016-03-18";"Porto com Vista Magnígica";"S";"2016-03-18";"Apartamento";"3";"6";"3";;"Rua Rua Aires de Ornelas, 41 3º";"4000-023";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"26065/AL";"2016-03-18";"E-House Asprela";"N";"2016-03-18";"Moradia";"8";"10";"5";;"Rua Rua Avranches, 597";"4200-011";"Porto";"Paranhos";"Porto";"Porto";"Norte";"Favourite Opportunity Lda.";"Arrendatário";"513083847";"Pessoa coletiva";"Portugal";;;"937685229";"Não"
"26060/AL";"2016-03-18";"E-House Relógio";"S";"2016-03-18";"Moradia";"7";"10";"5";;"Rua Rua Relógio, 383";"4200-459";"Porto";"Paranhos";"Porto";"Porto";"Norte";"Favourite Opportunity Lda.";"Arrendatário";"513083847";"Pessoa coletiva";"Portugal";;;"937685229";"Não"
"26055/AL";"2016-03-18";"E-House Taipas";"N";"2016-03-18";"Apartamento";"4";"7";"4";;"Rua Rua Taipas, 57 1.º Traseiras";"4050-599";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Favourite Opportunity Lda.";"Arrendatário";"513083847";"Pessoa coletiva";"Portugal";;;"937685229";"Não"
"26029/AL";"2016-03-17";"Loft Clérigos";"N";"2016-03-17";"Apartamento";"1";"2";"0";;"Rua Rua Trás, 18 2.º Trás";"4050-613";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Own Places Unipessoal Lda.";"Arrendatário";"513110372";"Pessoa coletiva";"Portugal";;;"962423645";"Sim"
"25998/AL";"2016-03-17";"Apartamento Carmo 5";"N";"2016-03-17";"Apartamento";"1";"2";"1";;"Travessa Carmo, 38 4º";"4050-165";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Clemente Teixeira & Barbosa Lda";"Arrendatário";"513359176";"Pessoa coletiva";"Portugal";;;"917172884";"Não"
"25997/AL";"2016-03-17";"Oporto Like Home";"S";"2016-03-17";"Apartamento";"4";"6";"2";;"Rua Rua Júlio Dinis, 560 7.º A";"4050-319";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"25995/AL";"2016-03-16";"Feel Porto Ruby Townhouse";"N";"2016-03-16";"Apartamento";"9";"10";"4";;"1ª Rua Guedes de Azevedo, 131 4 esq Santo Ildefonso";"4000-271";"Santo Ildefonso";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"FeelPorto - Alojamento Local e Serviços Turísticos, Lda";"Arrendatário";"510841511";"Pessoa coletiva";"Portugal";;;"919627168";"Sim"
"25984/AL";"2016-03-16";"DeHouse ";"S";"2016-03-16";"Apartamento";"4";"6";"3";;"Rua Rua Faria Guimarães, 108 6.º 6.2";"4000-202";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"25916/AL";"2016-03-15";"Pedro Escobar Apartment";"S";"2016-04-03";"Apartamento";"8";"8";"4";;"Rua Rua Pedro Escobar, 128 4º Drt.";"4150-596";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"25881/AL";"2016-03-15";"Maison Nos B&B";"S";"2016-03-15";"Estabelecimento de hospedagem";"5";"8";"4";;"Rua Rua Barbosa de Castro, 36";"4050-091";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"25840/AL";"2016-03-14";"AP - ALMEIDA E CRUZ";"S";"2016-03-14";"Apartamento";"2";"4";"1";;"Rua Rua António Coelho, 132 2º Frente";"4200-078";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"25819/AL";"2016-03-14";"Apartamento Axis";"S";"2016-03-14";"Apartamento";"2";"4";"1";;"Rua Rua Calouste Gulbenkian, 219 3.º H4";"4050-145";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"25753/AL";"2016-03-10";"Ribeira Studios";"N";"2016-03-10";"Apartamento";"2";"4";"0";;"Rua Rua S. João, 34 5º Frente";"4050-551";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"25751/AL";"2016-03-10";"Ribeira Studios";"S";"2016-04-01";"Apartamento";"2";"4";"0";;"Rua Rua João, 34 5ª Frente";"4050-551";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"25750/AL";"2016-03-10";"Vintage Flores";"S";"2016-03-15";"Apartamento";"2";"4";"1";;"Rua Rua Flores, 45 1º Drt.º Frt";"4050-265";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"25744/AL";"2016-03-10";"Porta 24";"N";"2016-03-24";"Moradia";"2";"3";"1";;"Rua Rua Alto da Fontinha, 24";"4000-070";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"25741/AL";"2016-03-10";"Esquina do mundo";"S";"2016-03-10";"Apartamento";"2";"2";"0";;"Praça Praça Almeida Garrett, 19 0";"4000-069";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Fernanda Garcia Teixeira, Unipessoal Lda";"Arrendatário";"513561285";"Pessoa coletiva";"Portugal";;;"960450783";"Não"
"25737/AL";"2016-03-10";"One of a Kind House";"S";"2016-03-10";"Moradia";"5";"7";"4";;"Rua Rua Doutor Nunes da Ponte, 66";"4150-534";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"25733/AL";"2016-03-10";"One of a Kind House";"S";"2016-03-10";"Moradia";"5";"7";"4";;"Rua Rua Doutor Nunes da Ponte, 66";"4150-534";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"25732/AL";"2016-03-10";"Douro a Vista";"S";"2016-03-10";"Apartamento";"4";"6";"2";;"Rua Ouro, 108 4.4";"4150-549";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Ameno Casario Unip, LDA.";"Comodatário";"514605006";"Pessoa coletiva";"Portugal";;;"960450783";"Não"
"25730/AL";"2016-03-10";"Nice Apart Downtown Porto";"N";"2016-03-10";"Apartamento";"1";"2";"1";;"Largo Largo Fontinha, 10 2º Drt";"4000-241";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"25717/AL";"2016-03-10";"Welcome to my city 2";"N";"2016-03-01";"Apartamento";"3";"6";"2";;"1ª Rua S. Francisco, 24 1º";"4050-548";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"25651/AL";"2016-03-09";"Loftabroad Premium";"S";"2016-03-09";"Apartamento";"3";"6";"2";;"Rua Rua Venezuela, 227 4503 - 5º";"4150-744";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Loftabroad Lda.";"Proprietário";"513243003";"Pessoa coletiva";"Portugal";;;;"Não"
"25646/AL";"2016-03-09";"Loftabroad Premium";"S";"2016-03-09";"Apartamento";"3";"6";"2";;"Rua Rua Venezuela, 227 4403 - 4º";"4150-744";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Loftabroad Lda.";"Proprietário";"513243003";"Pessoa coletiva";"Portugal";;;;"Não"
"25645/AL";"2016-03-09";"Casa Alegre";"S";"2016-03-09";"Apartamento";"2";"4";"1";;"Avenida Avenida Fernão de Magalhães, 505 5 Hab 9";"4300-188";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"25640/AL";"2016-03-09";"Loftabroad Premium";"S";"2016-03-09";"Apartamento";"3";"6";"2";;"Rua Rua Venezuela, 227 4203 - 2º";"4150-744";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Loftabroad, Lda.";"Proprietário";"513243003";"Pessoa coletiva";"Portugal";;;;"Não"
"25638/AL";"2016-03-09";"Loftabroad Premium";"S";"2016-03-09";"Apartamento";"3";"6";"2";;"Rua Rua Venezuela, 227 4103 - 1º";"4150-744";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Loftabroad, Lda.";"Proprietário";"513243003";"Pessoa coletiva";"Portugal";;;;"Não"
"25611/AL";"2016-03-08";"MOUZINHO DA SILVEIRA 4D";"S";"2017-09-01";"Apartamento";"2";"4";"2";;"Rua Rua Mouzinho da Silveira, 79 4º D Porto";"4050-420";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"PLEASANTSELECTION LDA";"Arrendatário";"515523496";"Pessoa coletiva";"Portugal";;;"966368568";"Não"
"25605/AL";"2016-03-08";" MOUZINHO DA SILVEIRA 2D";"N";"2017-09-01";"Apartamento";"2";"4";"1";;"Rua Rua Mouzinho da Silveira, 79 2º D Porto";"4050-420";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"PLEASANTSELECTION LDA";"Arrendatário";"515523496";"Pessoa coletiva";"Portugal";;;"966368568";"Não"
"25592/AL";"2016-03-08";"Porto City";"S";"2016-03-08";"Apartamento";"3";"4";"2";;"Rua Rua Augusto Gil, 144 1º";"4100-095";"Porto";"Ramalde";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"25590/AL";"2016-03-08";"Apartamentos da Maria";"N";"2016-03-08";"Apartamento";"2";"2";"1";;"Rua Rua Alfredo de Magalhães, 98 4º Esq.";"4000-062";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Incrize Consultoria de Negócios Lda.";"Proprietário";"507090896";"Pessoa coletiva";"Portugal";;;;"Não"
"25537/AL";"2016-03-07";"Riverview Apartment";"S";"2016-03-07";"Apartamento";"6";"9";"3";;"Rua Rua Sabrosa, 51 4 Dto";"4300-458";"Porto";"Campanhã";"Porto";"Porto";"Norte";"Margarida & Filipa, Lda.";"Arrendatário";"514601990";"Pessoa coletiva";"Portugal";"225363469";;"914203736";"Não"
"25509/AL";"2016-03-07";"Aparthotel Oporto";"S";"2016-03-07";"Estabelecimento de hospedagem";"7";"14";"7";;"Rua Rua Entreparedes, 7-13";"4000-198";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Porto Dorme-Serviços Hoteleiros Lda";"Arrendatário";"510265685";"Pessoa coletiva";"Portugal";;;"962020286";"Não"
"25457/AL";"2016-03-04";"Saudade Bonfim Boutique Apartment";"S";"2016-04-01";"Apartamento";"4";"5";"1";;"Rua Rua Bonfim, 189 R/C";"4300-069";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"25419/AL";"2016-03-03";"Porto Low-Cost Apartment + 2bikes";"S";"2016-03-03";"Apartamento";"2";"4";"0";;"Avenida Avenida Boavista, 991 2º  Esq. Tras.";"4100-128";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"25415/AL";"2016-03-03";"Carolina Michaelis House";"N";"2016-03-03";"Apartamento";"5";"8";"4";;"Rua Rua Oliveira Monteiro, 245";"4050-443";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"25367/AL";"2016-03-02";"Taipas Apartments";"N";"2016-03-02";"Apartamento";"2";"4";"1";;"Rua Rua Taipas, 95-97 3.º  Tras.";"4050-600";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"DistinctGadget Unip. Lda";"Arrendatário";"514549130";"Pessoa coletiva";"Portugal";;;"962423645";"Sim"
"25365/AL";"2016-03-02";"Taipas Apartments";"N";"2016-03-02";"Apartamento";"3";"5";"1";;"Rua Rua Taipas, 95/97 1º Tras. Fração C";"4050-600";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"DISTINCTGADGET, UNIPESSOAL LDA";"Arrendatário";"514549130";"Pessoa coletiva";"Portugal";;;"962423645";"Não"
"25283/AL";"2016-03-01";"Porto Ribeira Flat";"S";"2016-03-28";"Apartamento";"2";"4";"0";;"Rua Rua Sousa Viterbo, 81 3º Trás";"4050-593";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"25225/AL";"2016-02-29";"It´s a Love Story";"S";"2016-03-01";"Apartamento";"2";"3";"1";;"Rua Rua Miguel Bombarda, 64 1º";"4050-376";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"25216/AL";"2016-02-29";"oPorto Empire Flats";"S";"2016-02-29";"Apartamento";"2";"4";"1";;"Rua Rua Henrique Alves da Costa, 152 2º C.Post.";"4250-549";"Porto";"Ramalde";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"25209/AL";"2016-02-29";"Casa do Cristelo";"N";"2016-03-20";"Apartamento";"3";"4";"1";;"Rua Rua Cristelo, 14 1º";"4050-218";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"25208/AL";"2016-02-29";"Fabolous Douro View Flat";"S";"2016-02-29";"Apartamento";"2";"4";"1";;"Rua Rua Sabrosa, 91 10º D";"4300-458";"Porto";"Campanhã";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"25168/AL";"2016-02-26";"Boavista 854";"N";"2016-03-01";"Estabelecimento de hospedagem";"3";"4";"2";;"Avenida Avenida Boavista, 854 1º. ";"4100-111";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"25117/AL";"2016-02-25";"Sol Nascente";"N";"2016-03-01";"Estabelecimento de hospedagem";"10";"17";"8";;"Rua Rua Vale Formoso, 177";"4200-512";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"25062/AL";"2016-02-25";"MDS84-3";"N";"2016-02-25";"Apartamento";"4";"6";"2";;"Rua Rua Mouzinho da Silveira, 84 3";"4050-415";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Figura Frequente, Lda";"Arrendatário";"513853812";"Pessoa coletiva";"Portugal";;;"919682233";"Sim"
"25061/AL";"2016-02-25";"MDS84-4";"N";"2016-02-25";"Apartamento";"6";"9";"4";;"Rua Mouzinho da Silveira, 84 4";"4050-415";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Figura Frequente, Lda";"Arrendatário";"513853812";"Pessoa coletiva";"Portugal";;;"919682233";"Sim"
"25009/AL";"2016-02-24";"Apartamento do Infante";"S";"2016-02-24";"Apartamento";"1";"2";"1";;"Rua Rua Fontaínhas, 147 4º Dtº";"4000-239";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"24844/AL";"2016-02-22";"Apartamento São Bento da Vitória 2";"N";"2016-02-22";"Apartamento";"2";"4";"1";;"Rua Rua São Bento da Vitória, 22 2º";"4050-542";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"24779/AL";"2016-02-19";"Mouzinho 160 by Oporto Tourist Apartments";"S";"2016-03-01";"Apartamento";"4";"4";"0";;"Rua Rua Mouzinho da Silveira, 160 5 DF";"4050-416";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"CP71 - Oporto Tourist Apartments, Lda";"Proprietário";"508850363";"Pessoa coletiva";"Portugal";;"220932428";"969018688";"Não"
"24778/AL";"2016-02-19";"Mouzinho 160 by Oporto Tourist Apartments";"S";"2016-03-01";"Apartamento";"4";"4";"0";;"Rua Rua Mouzinho da Silveira, 160 4 4frt";"4050-416";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"CP71 - Oporto Tourist Apartments, Lda";"Proprietário";"508850363";"Pessoa coletiva";"Portugal";;"220932428";"969018688";"Não"
"24777/AL";"2016-02-19";"Mouzinho 160 by Oporto Tourist Apartments";"S";"2016-03-01";"Apartamento";"3";"3";"0";;"Rua Rua Mouzinho da Silveira, 160 3 3trs";"4050-416";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"CP71 - Oporto Tourist Apartments, Lda";"Proprietário";"508850363";"Pessoa coletiva";"Portugal";;"220932428";"969018688";"Não"
"24776/AL";"2016-02-19";"Mouzinho 160 ";"S";"2016-03-01";"Apartamento";"4";"4";"1";;"Rua Rua Mouzinho da Silveira, 160 3 3frt";"4050-416";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Nettapus Tourism, Lda.";"Arrendatário";"513876618";"Pessoa coletiva";"Portugal";;;"932939200";"Não"
"24774/AL";"2016-02-19";"Mouzinho 160 ";"S";"2016-03-01";"Apartamento";"4";"4";"1";;"Rua Rua Mouzinho da Silveira, 160 2 2esq";"4050-416";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Nettapus Tourism, Ld.a.";"Arrendatário";"513876618";"Pessoa coletiva";"Portugal";;;"932939200";"Não"
"24770/AL";"2016-02-19";"Mouzinho 160 ";"S";"2016-03-01";"Apartamento";"4";"4";"1";;"Rua Rua Mouzinho da Silveira, 160 2 2frt";"4050-416";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Nettapus Tourism, Lda.";"Arrendatário";"513876618";"Pessoa coletiva";"Portugal";;;"932939200";"Não"
"24767/AL";"2016-02-19";"Mouzinho 160 by Oporto Tourist Apartments";"S";"2016-03-01";"Apartamento";"4";"4";"0";;"Rua Rua Mouzinho da Silveira, 160 2 2trs";"4050-416";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"CP71 - Oporto Tourist Apartments, Lda";"Proprietário";"508850363";"Pessoa coletiva";"Portugal";;"220932428";"969018688";"Não"
"24763/AL";"2016-02-19";"Mouzinho 160 by Oporto Tourist Apartments";"S";"2016-03-01";"Apartamento";"6";"6";"0";;"Rua Rua Mouzinho da Silveira, 160 1 1esq";"4050-416";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"CP71 - Oporto Tourist Apartments, Lda";"Proprietário";"508850363";"Pessoa coletiva";"Portugal";;"220932428";"969018688";"Não"
"24760/AL";"2016-02-19";"Mouzinho 160 by Oporto Tourist Apartments";"S";"2016-03-01";"Apartamento";"5";"5";"0";;"Rua Rua Mouzinho da Silveira, 160 1 1ft";"4050-416";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"CP71 - Oporto Tourist Apartments, Lda";"Proprietário";"508850363";"Pessoa coletiva";"Portugal";;"220932428";"969018688";"Não"
"24721/AL";"2016-02-18";"Casa Antero De Quental ";"N";"2016-05-01";"Moradia";"5";"7";"3";;"Rua Rua Antero de Quental, 457";"4050-058";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"24709/AL";"2016-02-18";"Douro View 3 Rooms Apartment";"N";"2016-02-16";"Apartamento";"3";"6";"3";;"Rua Rua João Novo, 34  2º";"4050-555";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Available Courtesy - Unipessoal Lda.";"Arrendatário";"513159320";"Pessoa coletiva";"Portugal";;;;"Não"
"24672/AL";"2016-02-17";"Cedofeita 188";"N";"2016-04-04";"Apartamento";"1";"2";"0";;"Rua Rua Cedofeita, 188 2.º  FRT";"4050-173";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Available Courtesy - Unipessoal ld.ª";"Arrendatário";"513159320";"Pessoa coletiva";"Portugal";;;"932328371";"Não"
"24593/AL";"2016-02-16";"Studios Cedofeita";"S";"2016-02-16";"Apartamento";"2";"2";"1";;"Rua Rua Cedofeita, 476 3º Tras";"4050-175";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Silent Smiles, Lda";"Arrendatário";"514803428";"Pessoa coletiva";"Portugal";;;"933424948";"Não"
"24590/AL";"2016-02-16";"Old Radio";"S";"2016-02-16";"Apartamento";"2";"4";"1";;"Rua Rua Torrinha, 181 1.2";"4050-611";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"24568/AL";"2016-02-15";"PL Villas Campanhã";"N";"2016-02-16";"Moradia";"8";"10";"4";;"Rua Rua São Rosendo, 314";"4300-476";"Porto";"Campanhã";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"24555/AL";"2016-02-15";"Douro Nest";"N";"2016-02-15";"Apartamento";"1";"2";"1";;"Rua Rua João Novo, 34 5º";"4050-555";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Available Courtesy - Unipessoal Lda.";"Arrendatário";"513159320";"Pessoa coletiva";"Portugal";;;;"Não"
"24550/AL";"2016-02-15";"Downtown Classic Apartment";"N";"2016-04-11";"Apartamento";"2";"4";"0";;"Rua Rua Passos Manuel, 249 2º Tras";"4000-385";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Available Courtesy - Unipessoal ld.ª";"Arrendatário";"513159320";"Pessoa coletiva";"Portugal";;;"932328371";"Não"
"24515/AL";"2016-02-12";"Cardosas Apartement";"N";"2016-02-12";"Apartamento";"2";"4";"1";;"Largo Largo Lóios, 28 3.º Frt. Dto.";"4050-338";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"24511/AL";"2016-02-12";"Charming Antas House";"N";"2016-02-12";"Moradia";"5";"10";"5";;"Rua Rua Naulila, 98/122";"4200-412";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"24508/AL";"2016-02-12";"Mainet's House";"S";"2016-02-12";"Apartamento";"1";"2";"0";;"Rua Rua Flores, 45 1º Drt. Tra.";"4050-262";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
