"Nº de registo";"Data do registo";"Nome do Alojamento";"Imovél Posterior 1951";"Data Abertura Público";"Modalidade";"Nº Camas";"Nº Utentes";"Nº Quartos";"Nº Beliches";"Localização (Endereço)";"Localização (Código postal)";"Localização (Localidade)";"Localização (Freguesia)";"Localização (Concelho)";"Localização (Distrito)";"NUTT II";"Nome do Titular da Exploração";"Titular Qualidade";"Contribuinte";"Titular Tipo";"Titular País";"Contacto (Telefone)";"Contacto (Fax)";"Contacto (Telemovel)";"Estab.SAUDÁVEL&SEGURO"
"89421/AL";"2018-12-08";"Santa Catarina Charming Apartment";"N";"2018-12-10";"Apartamento";"2";"4";"1";;"Rua Rua Santa Catarina, 1220 4 D";"4000-447";"Porto";"Bonfim";"Porto";"Porto";"Norte";"GOLDENSTRONG - UNIPESSOAL LDA";"Proprietário";"515566900";"Pessoa coletiva";"Portugal";;;"913808147";"Não"
"89420/AL";"2018-12-08";"Lorikeet";"S";"2018-12-24";"Estabelecimento de hospedagem";"2";"4";"2";;"Rua Rua Bonjardim, 235 2";"4000-124";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"89286/AL";"2018-12-05";"Stay Here 424 Oporto";"S";"2018-11-24";"Apartamento";"2";"4";"1";;"Rua Rua Fernandes Tomás, 424 2 13";"4000-210";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"89285/AL";"2018-12-05";"Pin Porto Downtown II";"N";"2018-11-22";"Apartamento";"1";"2";"1";;"Rua Rua Almada, 55 1 Esq. F";"4050-036";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Charismatic World, Lda";"Arrendatário";"513897496";"Pessoa coletiva";"Portugal";"915197500";;"915197500";"Não"
"89283/AL";"2018-12-05";"Invicta Flats";"N";"2018-12-01";"Moradia";"2";"4";"1";;"Travessa Travessa Fernão de Magalhães, 141 casa 1";"4300-192";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"89238/AL";"2018-12-04";"AL Fontainhas 3";"S";"2018-12-01";"Apartamento";"1";"2";"0";;"Rua Rua Fontaínhas, 153 3 esquerdo";"4000-239";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Urban Promoters -  Sociedade Imobiliaria , Lda.";"Arrendatário";"509688608";"Pessoa coletiva";"Portugal";;;;"Não"
"89236/AL";"2018-12-04";"Roots Flat";"N";"2018-11-21";"Apartamento";"1";"2";"0";;"Praça Praça Coronel Pacheco, 65 3º Esq,Frt";"4050-453";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"89235/AL";"2018-12-04";"Outlanders";"N";"2018-11-30";"Moradia";"2";"4";"2";;"Rua Rua Almada, 585";"4050-039";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"89234/AL";"2018-12-04";"Bstudio Mercadores 4G";"S";"2018-12-01";"Apartamento";"1";"2";"0";;"Rua Rua Mercadores, 113 4 G";"4050-375";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Colinas e Colunas - Imobiliaria, SA";"Arrendatário";"513942041";"Pessoa coletiva";"Portugal";;;;"Não"
"89233/AL";"2018-12-04";"Oporto Wall";"N";"2019-01-26";"Apartamento";"2";"2";"1";;"Rua Rua Taipas, 73 2 dto tras Porto";"4050-600";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Empenho de Verão, Unip. Lda";"Proprietário";"514349077";"Pessoa coletiva";"Portugal";;;"917643219";"Não"
"89232/AL";"2018-12-04";"BO Santos Pousada";"S";"2018-12-01";"Apartamento";"1";"2";"1";;"Rua Rua Santos Pousada, 547 2º 2.4";"4000-478";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Ideias e Estimativas Lda";"Arrendatário";"514535539";"Pessoa coletiva";"Portugal";;;"918694453";"Não"
"89231/AL";"2018-12-04";"BO Santos Pousada";"S";"2018-12-01";"Apartamento";"1";"2";"1";;"Rua Rua Santos Pousada, 547 2º 2.3";"4000-478";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Ideias e Estimativas Lda";"Arrendatário";"514535539";"Pessoa coletiva";"Portugal";;;"918694453";"Não"
"89230/AL";"2018-12-04";"BO Santos Pousada";"S";"2018-12-01";"Apartamento";"1";"2";"1";;"Rua Rua Santos Pousada, 547 1º 1.7";"4000-478";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Ideias e Estimativas Lda";"Arrendatário";"514535539";"Pessoa coletiva";"Portugal";;;"918694453";"Não"
"89229/AL";"2018-12-04";"BO Santos Pousada";"S";"2018-12-01";"Apartamento";"1";"2";"1";;"Rua Rua Santos Pousada, 547 1º 1.6";"4000-478";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Ideias e Estimativas Lda";"Arrendatário";"514535539";"Pessoa coletiva";"Portugal";;;"918694453";"Sim"
"89228/AL";"2018-12-04";"Retreat to a Stylish Concept House in Porto";"S";"2018-12-05";"Moradia";"5";"7";"3";;"Rua Rua Coelho Neto, 40 A e B";"4000-175";"Porto";"Bonfim";"Porto";"Porto";"Norte";"TEMPO SINGULAR - ATIVIDADES IMOBILIÁRIAS E RECREATIVAS LDA";"Proprietário";"514349220";"Pessoa coletiva";"Portugal";;;"912878937";"Não"
"89227/AL";"2018-12-04";"R Apartment";"N";"2018-11-21";"Apartamento";"1";"2";"0";;"Rua Rua Formosa, 112 2.5";"4000-246";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Cessionário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"89226/AL";"2018-12-04";"Oporto Wall";"N";"2019-06-01";"Apartamento";"2";"2";"0";;"Rua Rua Taipas, 73 1 dto trás Porto";"4050-600";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Empenho de Verão, Unip. Lda";"Proprietário";"514349077";"Pessoa coletiva";"Portugal";;;"917643219";"Não"
"89200/AL";"2018-12-04";"VINTAGE BONFIM";"S";"2018-12-01";"Apartamento";"5";"8";"3";;"Rua Rua Conde Ferreira, 25 2";"4300-196";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"89199/AL";"2018-12-04";"Guindais Oporto House";"N";"2018-11-19";"Apartamento";"3";"6";"2";;"Escadas Escadas Guindais, 1 1º Guindais";"4000-277";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"CONTOS IMPROVISADOS, LDA";"Arrendatário";"514275987";"Pessoa coletiva";"Portugal";"914845413";;"917543956";"Não"
"89142/AL";"2018-12-01";"PRAÇA APARTMENT";"S";"2018-11-18";"Apartamento";"2";"2";"0";;"Rua Rua Oliveiras, 18 3º frente";;"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"SUPERHOST lda";"Arrendatário";"513609237";"Pessoa coletiva";"Portugal";;;"916108891";"Não"
"89141/AL";"2018-12-01";"T3 Boa Nova 88";"S";"2018-12-01";"Apartamento";"4";"6";"3";;"Rua Rua Boa Nova, 88 3º H3";"4050-101";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Host Wise";"Arrendatário";"514142375";"Pessoa coletiva";"Portugal";;;"918963331";"Sim"
"89140/AL";"2018-12-01";"T1 Praça Alegria 1F";"S";"2019-01-01";"Apartamento";"1";"3";"1";;"Praça Praça Alegria, 99 1º Frente";"4000-030";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Host Wise";"Arrendatário";"514142375";"Pessoa coletiva";"Portugal";;;"918963331";"Sim"
"89137/AL";"2018-12-01";"World's Okayest House";"S";"2019-01-05";"Quartos";"1";"2";"1";;"Rua Rua Alferes Malheiro, 180 N/A N/A";;"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"89136/AL";"2018-12-01";"My home";"S";"2018-12-15";"Apartamento";"3";"4";"2";;"Rua Rua Beato Inácio de Azevedo, 386 r/c direito";"4100-283";"Porto";"Ramalde";"Porto";"Porto";"Norte";;"Usufrutuário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"89028/AL";"2018-11-28";"CEDOFEITA SUITE HOME";"N";"2018-11-30";"Apartamento";"2";"4";"1";;"Rua Rua Cedofeita";"4050-176";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"89024/AL";"2018-11-28";"Liiiving in Porto | Aliados Luxury Apartment II";"S";"2018-11-15";"Apartamento";"3";"4";"2";;"Avenida Avenida Aliados, 137 2º 2.5";"4000-067";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ZAG - Mediação, Alugueres e Produções, Lda";"Cessionário";"513566562";"Pessoa coletiva";"Portugal";"913670791";;"224918269";"Sim"
"88996/AL";"2018-11-28";"Porto By the River";"S";"2018-11-27";"Apartamento";"3";"5";"2";;"Rua Rua Aleixo, 256 3º ap.309";"4150-042";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"88994/AL";"2018-11-28";"Almada flat";"S";"2018-11-20";"Apartamento";"1";"2";"0";;"Rua Rua do Almada, 295 1º Frente Porto";"4050-037";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Outro";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"88961/AL";"2018-11-27";"SUBZERODESIGN";"S";"2018-11-13";"Apartamento";"2";"3";"0";;"Largo Largo São Domingos, 77 4º Tras.";"4050-545";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"SUBZERODESIGN - Comunicação Visual, Unipessoal, Lda";"Proprietário";"506103625";"Pessoa coletiva";"Portugal";;;"934040047";"Não"
"88949/AL";"2018-11-27";"Marques Unique Terraza";"S";"2018-11-26";"Apartamento";"2";"3";"1";;"Rua Rua Faria Guimaraes, 502 RC Rua Faria Guimaraes 502 RC";"4000-205";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Fortune Penguin Lda.";"Arrendatário";"514495600";"Pessoa coletiva";"Portugal";;;"911040332";"Não"
"88948/AL";"2018-11-27";"31st of January Loft";"S";"2018-11-19";"Apartamento";"1";"2";"0";;"Rua Rua 31 Janeiro, 165 2 220 Rua 31 Janeiro 165 220";"4000-542";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Fortune Penguin Lda.";"Arrendatário";"514495600";"Pessoa coletiva";"Portugal";;;"911040332";"Não"
"88946/AL";"2018-11-27";"Loft da Sé";"N";"2018-11-29";"Apartamento";"1";"2";"0";;"Rua Rua Saraiva de Carvalho, 12 4 AF4.2";"4000-520";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"city hosts, Lda";"Cessionário";"514132817";"Pessoa coletiva";"Portugal";;;"934326364";"Sim"
"88899/AL";"2018-11-24";"FG Porto Flat";"S";"2017-06-01";"Apartamento";"1";"2";"0";;"Rua Rua Faria Guimarães, 70 4 F";"4000-202";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"88898/AL";"2018-11-24";"West end oporto backpakers";"N";"2018-11-10";"Moradia";"30";"30";"6";;"1ª Rua Capitão Pombeiro, 150, 150";"4250-371";"Paranhos";"Paranhos";"Porto";"Porto";"Norte";;"Cessionário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"88897/AL";"2018-11-24";"Central e Cómodo";"S";"2018-11-09";"Apartamento";"3";"6";"2";;"Rua Rua Aires de Ornelas, 41 1 Porto";"4000-023";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"88853/AL";"2018-11-23";"Bonjardim Cosy Loft";"S";"2018-12-01";"Apartamento";"2";"4";"1";;"Rua Rua Bonjardim, 1043 RC ESQ";"4000-133";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"88852/AL";"2018-11-23";"Goc Apartment ";"N";"2018-12-01";"Apartamento";"3";"6";"1";;"Rua Rua Bela, 15A 2º";"4150-128";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"88792/AL";"2018-11-22";"Casa Lila";"N";"2018-11-07";"Moradia";"2";"2";"0";;"Rua Rua 3, casa 17 (Bairro Herculano) Bairro Herculano";"4000-284";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"88723/AL";"2018-11-21";"Mouzinho Rooftop View - Map House";"S";"2018-11-30";"Apartamento";"4";"5";"2";;"Rua Rua Souto, 51 1 Drt";"4050-595";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"The Maphouse Consultadoria e Gestão Lda";"Arrendatário";"515328162";"Pessoa coletiva";"Portugal";;;"913114718";"Não"
"88722/AL";"2018-11-21";"Musas - Porto City Center";"N";"2018-12-01";"Apartamento";"2";"4";"1";;"Rua Rua Bonjardim, 1016 R/C";"4000-122";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"88611/AL";"2018-11-19";"Twilight Attic";"N";"2018-11-05";"Apartamento";"1";"2";"0";;"Largo Largo Lapa, 34 3º Frente";"4050-069";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"88553/AL";"2018-11-19";"COZY HOME 3";"N";"2018-11-02";"Moradia";"2";"3";"1";;"Rua Rua Póvoa, 471 casa5";"4000-399";"Porto";"Bonfim";"Porto";"Porto";"Norte";"BINARY4EVER - LDA";"Arrendatário";"515244953";"Pessoa coletiva";"Portugal";;;"916847653";"Não"
"88503/AL";"2018-11-16";"Lopinhos house II";"N";"2019-03-01";"Apartamento";"2";"4";"1";;"Largo Largo S. Domingos, 13 4 Porto";"4050-545";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Usufrutuário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"88502/AL";"2018-11-16";"Douro Roof Top";"S";"2018-11-02";"Apartamento";"2";"3";"1";;"Rua Rua Aleixo, 256 5 traseiras";"4150-042";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"88501/AL";"2018-11-16";"Oportoments";"S";"2018-11-11";"Apartamento";"3";"6";"2";;"Praça Praça Poveiros, 16 5.º Esq.º";"4000-393";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Soma Lógica - Unipessoal, Lda.";"Arrendatário";"513790829";"Pessoa coletiva";"Portugal";;;"939940164";"Não"
"88500/AL";"2018-11-16";"Casa Agrícola";"S";"2018-10-31";"Apartamento";"4";"6";"2";;"Rua Rua Saudade, 54 2º Drt";"4150-682";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Vozes Imparciais- Unipessoal LDa";"Proprietário";"514227648";"Pessoa coletiva";"Portugal";;;"917584455";"Não"
"88421/AL";"2018-11-16";"Home Sweet Home Porto Fontinha";"S";"2018-11-09";"Apartamento";"2";"4";"1";;"Rua Rua Fontinha, 75 2 direito fr";"4000-243";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"88195/AL";"2018-11-14";"Bruno's Downtown Apartment";"N";"2018-11-05";"Apartamento";"6";"6";"3";;"Rua Rua Doutor Alfredo de Magalhães, 110 1º andar Esq Porto";"4000-062";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"88164/AL";"2018-11-13";"Oporto Apartment Antas";"S";"2018-10-29";"Apartamento";"3";"4";"1";;"Rua Rua Doutor Alberto de Aguiar, 47 B 1º Drt";"4350-020";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"87837/AL";"2018-11-08";"Saphirapartments II";"S";"2018-10-28";"Apartamento";"2";"6";"2";;"Rua Rua Alexandre Herculano, 352 5º sala 55";"4000-053";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"França";;;;"Não"
"87828/AL";"2018-11-07";"Authentic Stay, Sá da Bandeira II";"S";"2019-01-25";"Apartamento";"1";"2";"0";;"Rua Rua Sá da Bandeira, 198 1º Trás (C)";;"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Authentic Stay, Lda";"Arrendatário";"513717234";"Pessoa coletiva";"Portugal";;;"918271935";"Sim"
"87750/AL";"2018-11-06";"Couto House";"S";"2018-10-25";"Apartamento";"3";"6";"2";;"Rua Rua Constituição, 1012 3º";"4200-196";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Regra Padrão - Promoção Imobiliaria Lda";"Proprietário";"507914961";"Pessoa coletiva";"Portugal";;;"918126920";"Não"
"87749/AL";"2018-11-06";"Sta Catarina Apartment Downton";"S";"2018-10-24";"Apartamento";"2";"4";"1";;"Rua Rua Santa Catarina, 759 1 dr fr";"4000-454";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"oporto homy, lda";"Arrendatário";"515099201";"Pessoa coletiva";"Portugal";;;"913811542";"Não"
"87746/AL";"2018-11-06";"Authentic Stay, Sá da Bandeira VI";"S";"2019-01-25";"Apartamento";"1";"2";"0";;"Rua Rua Sá da Bandeira, 198 3º Tras (G)";;"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Authentic Stay, Lda";"Arrendatário";"513717234";"Pessoa coletiva";"Portugal";;;"918271935";"Sim"
"87745/AL";"2018-11-06";"Authentic Stay, Sá da Bandeira V";"S";"2019-01-25";"Apartamento";"1";"2";"0";;"Rua Rua Sá da Bandeira, 198 3º Frt (F)";;"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Authentic Stay, Lda";"Arrendatário";"513717234";"Pessoa coletiva";"Portugal";;;"918271935";"Sim"
"87744/AL";"2018-11-06";"Authentic Stay, Sá da Bandeira IV";"S";"2019-01-25";"Apartamento";"1";"2";"0";;"Rua Rua Sá da Bandeira, 198 2º Tras (E)";;"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Authentic Stay, Lda";"Arrendatário";"513717234";"Pessoa coletiva";"Portugal";;;"918271935";"Sim"
"87743/AL";"2018-11-06";"Authentic Stay, Sá da Bandeira III";"S";"2019-01-25";"Apartamento";"1";"2";"0";;"Rua Rua Sá da Bandeira, 198 2º  Frt (D)";;"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Authentic Stay, Lda";"Arrendatário";"513717234";"Pessoa coletiva";"Portugal";;;"918271935";"Sim"
"87742/AL";"2018-11-06";"Pateos da Foz IV";"S";"2018-10-15";"Apartamento";"1";"2";"0";;"Rua Rua Senhora Luz, 27 1 P";"4150-693";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";"Lobioncine Mediação Imobiliária Unip.Lda";"Arrendatário";"510868460";"Pessoa coletiva";"Portugal";;;"915771698";"Não"
"87728/AL";"2018-11-05";"Mouzinho 202";"S";"2018-10-22";"Apartamento";"1";"4";"1";;"Viela Viela Anjo, 7 4";"4050-050";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"87727/AL";"2018-11-05";"Authentic Stay, Sá da Bandeira I";"S";"2019-01-25";"Apartamento";"1";"2";"0";;"Rua Rua Sá da Bandeira, 198 1º Frt (B)";;"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Authentic Stay, Lda";"Arrendatário";"513717234";"Pessoa coletiva";"Portugal";;;"918371935";"Sim"
"87696/AL";"2018-10-30";"São Bento Apartments";"S";"2021-03-01";"Estabelecimento de hospedagem";"6";"9";"3";;"Rua Rua Chã, 117 1º";"4000-166";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"87615/AL";"2018-10-20";"Campanhã Garden 2";"N";"2018-10-29";"Moradia";"3";"4";"2";;"Rua Rua Justino Teixeira, 127 14";"4300-279";"Porto";"Campanhã";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"87588/AL";"2018-10-20";"Casa das Rampinhas";"S";"2018-10-20";"Apartamento";"5";"5";"3";;"Rua Rua Henrique Alves da Costa, 158 r/c  Esq Post Porto";"4250-549";"Porto";"Ramalde";"Porto";"Porto";"Norte";"Fator Cardinal Lda";"Arrendatário";"515077798";"Pessoa coletiva";"Portugal";;;;"Não"
"87563/AL";"2018-10-19";"H2U Foz";"S";"2018-10-20";"Apartamento";"4";"6";"2";;"Rua do Molhe, 204 6º 61 Porto";"4150-499";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"87543/AL";"2018-10-20";"Music House Apartment";"S";"2018-10-01";"Apartamento";"7";"9";"4";;"1ª Rua 5 de Outubro, 221 3º Drtº Porto";"4100-175";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Frenetiktributo Unipessoal, Lda";"Arrendatário";"513474013";"Pessoa coletiva";"Portugal";;;"912434419";"Não"
"87541/AL";"2018-10-20";"AL Gonçalo Sampaio";"N";"2018-11-15";"Apartamento";"4";"6";"3";;"Rua Gonçalo Sampaio, 227 2 E";"4150-367";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"CAVALO MARINHO AGRICULTURA E TURISMO RURAL SA";"Arrendatário";"503393568";"Pessoa coletiva";"Portugal";;;"931611674";"Não"
"87532/AL";"2018-10-20";"FRED'S HOUSE  ASPRELA";"N";"2018-10-01";"Moradia";"3";"4";"1";;"Rua Rua São Tomé, 1111";"4200-491";"Porto";"Paranhos";"Porto";"Porto";"Norte";"FRED' S HOUSE LDA";"Arrendatário";"513804161";"Pessoa coletiva";"Portugal";"223253338";;"919775278";"Não"
"87531/AL";"2018-10-20";"FRED'S HOUSE  ASPRELA";"N";"2018-10-01";"Moradia";"2";"3";"1";;"Rua Rua São Tomé, 1111 c 6";"4200-491";"Porto";"Paranhos";"Porto";"Porto";"Norte";"FRED' S HOUSE LDA";"Arrendatário";"513804161";"Pessoa coletiva";"Portugal";"223253338";;"919775278";"Não"
"87523/AL";"2018-10-20";"National Theatre Houses";"S";"2018-11-30";"Apartamento";"3";"12";"3";;"1ª Travessa Cimo de Vila, 20 a 24";"4000-171";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"87521/AL";"2018-10-20";"Oporto Stories - 1 Frente";"N";"2019-07-01";"Apartamento";"1";"2";"0";;"Rua Rua Santa Catarina, 359 1 Frente";"4000-451";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Bateira e Ferreira Lda";"Arrendatário";"513112413";"Pessoa coletiva";"Portugal";;;"964876299";"Não"
"87520/AL";"2018-10-20";"FRED'S HOUSE  ASPRELA";"N";"2018-10-01";"Moradia";"3";"4";"1";;"Rua Rua São Tomé, 1111 c 4";"4200-491";"Porto";"Paranhos";"Porto";"Porto";"Norte";"FRED' S HOUSE LDA";"Arrendatário";"513804161";"Pessoa coletiva";"Portugal";"223253338";;"919775278";"Não"
