"Nº de registo";"Data do registo";"Nome do Alojamento";"Imovél Posterior 1951";"Data Abertura Público";"Modalidade";"Nº Camas";"Nº Utentes";"Nº Quartos";"Nº Beliches";"Localização (Endereço)";"Localização (Código postal)";"Localização (Localidade)";"Localização (Freguesia)";"Localização (Concelho)";"Localização (Distrito)";"NUTT II";"Nome do Titular da Exploração";"Titular Qualidade";"Contribuinte";"Titular Tipo";"Titular País";"Contacto (Telefone)";"Contacto (Fax)";"Contacto (Telemovel)";"Estab.SAUDÁVEL&SEGURO"
"19765/AL";"2015-09-09";"Oporto Serviced Apartments bbgourmet ";"S";"2015-09-09";"Apartamento";"2";"4";"1";;"Rua Rua Cedofeita, 377 1º.  F";"4050-181";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Partenon Imobiliária, S.A.";"Proprietário";"502208147";"Pessoa coletiva";"Portugal";;;;"Sim"
"19764/AL";"2015-09-09";"Oporto Serviced Apartements bbgourmet";"S";"2015-09-09";"Apartamento";"2";"4";"2";;"Rua Rua Cedofeita, 377 1º.  E";"4050-181";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Partenon Imobiliária, S.A.";"Proprietário";"502208147";"Pessoa coletiva";"Portugal";;;;"Sim"
"19763/AL";"2015-09-09";"Oporto Serviced Apartements bbgourmet";"S";"2015-09-09";"Apartamento";"2";"4";"1";;"Rua Rua Cedofeita, 377 1º. D";"4050-181";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Partenon Imobiliária, S.A.";"Proprietário";"502208147";"Pessoa coletiva";"Portugal";;;;"Sim"
"19762/AL";"2015-09-09";"Oporto Serviced Apartements bbgourmet";"S";"2015-09-09";"Apartamento";"1";"2";"0";;"Rua Rua Cedofeita, 377 R/ch C";"4050-181";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Partenon Imobiliária, S.A.";"Proprietário";"502208147";"Pessoa coletiva";"Portugal";;;;"Sim"
"19759/AL";"2015-09-09";"Victoria Studios 8";"S";"2015-09-10";"Apartamento";"1";"2";"1";;"Rua Rua Trás, 201 4 Tras";"4050-617";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Baraka Consulting, Lda.";"Comodatário";"515480703";"Pessoa coletiva";"Portugal";;;"910091646";"Não"
"19758/AL";"2015-09-09";"Victoria Studios 7";"S";"2015-09-10";"Apartamento";"1";"2";"1";;"Rua Rua Trás, 201 4 Frente";"4050-617";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Baraka Consulting, Lda.";"Comodatário";"515480703";"Pessoa coletiva";"Portugal";;;"910091646";"Não"
"19757/AL";"2015-09-09";"Victoria Studios 1";"S";"2015-09-10";"Apartamento";"1";"2";"1";;"Rua Rua Trás, 201 1 Frente";"4050-617";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Baraka Consulting, Lda. ";"Comodatário";"515480703";"Pessoa coletiva";"Portugal";;;"910091646";"Não"
"19756/AL";"2015-09-09";"Casa 83 _1";"N";"2015-09-09";"Apartamento";"1";"2";"1";;"Rua Rua Caldeireiros, 83 1º";"4050-140";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"19755/AL";"2015-09-09";"Oporto Serviced Apartments bbgourmet";"S";"2015-09-09";"Apartamento";"2";"4";"1";;"Rua Rua Cedofeita, 377 1º.  J";"4050-181";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Paternon Imobiliária, SA";"Proprietário";"502208147";"Pessoa coletiva";"Portugal";;;;"Sim"
"19748/AL";"2015-09-09";"Holidays Homes - Bainharia";"N";"2015-09-09";"Apartamento";"4";"6";"2";;"Rua Rua Bainharia, 133 2.º";"4050-084";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Fantastic Holidays, Lda. ";"Arrendatário";"513546715";"Pessoa coletiva";"Portugal";;;"914891710";"Não"
"19744/AL";"2015-09-09";"Dom João IV, Apartment";"N";"2015-12-29";"Apartamento";"3";"4";"1";;"Rua Rua Dom João IV, 252 3º";"4000-297";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Cool Home - Arquitectura, Habitação e Turismo, Lda";"Arrendatário";"510447511";"Pessoa coletiva";"Portugal";;;;"Não"
"19735/AL";"2015-09-09";"Oporto Serviced Apartements bbgourmet";"S";"2015-09-09";"Apartamento";"2";"4";"1";;"Rua Rua Cedofeita, 377 R/ch B";"4050-181";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Partenon Imobiliária, S.A.";"Proprietário";"502208147";"Pessoa coletiva";"Portugal";;;;"Sim"
"19733/AL";"2015-09-09";"Aptº T3 - Boavista Casa da Música";"S";"2016-02-02";"Apartamento";"4";"8";"3";;"Rua Rua Vitorino Nemésio, 48 4.1";"4050-637";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"19702/AL";"2015-09-08";"DOMUM";"N";"2015-09-10";"Apartamento";"2";"4";"1";;"Rua Rua Professor Jaime Rios de Sousa, 12 1º";"4050-309";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Júlio Paiva - Consultadoria, Lda";"Arrendatário";"509515223";"Pessoa coletiva";"Portugal";;;"918712961";"Sim"
"19617/AL";"2015-09-04";"Charm Apartments Porto";"S";"2016-03-09";"Estabelecimento de hospedagem";"9";"18";"7";;"Rua Rua Flores, 36";"4050-262";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Coimbra dos Santos & Rocha Lda";"Cessionário";"510367992";"Pessoa coletiva";"Portugal";;;"919684014";"Não"
"19616/AL";"2015-09-04";"CASAS DO PORTO - Ribeira Apartments";"N";"2015-09-04";"Apartamento";"3";"5";"2";;"Rua Rua Ferreira Borges, 57 2º D";"4050-253";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Torres & Barreira, Lda";"Arrendatário";"510387799";"Pessoa coletiva";"Portugal";;;"963348597";"Sim"
"19596/AL";"2015-09-03";"Apartment Stay in Fontainhas";"S";"2015-09-03";"Apartamento";"3";"4";"1";;"Rua Rua Fontaínhas, 147 3º Esq";"4000-239";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"19579/AL";"2015-09-03";"Francos' Relaxing Apartment";"S";"2015-09-03";"Apartamento";"2";"4";"1";;"Rua Rua Monte de Ramalde, 127 1º  Esq Tras";"4250-306";"Porto";"Ramalde";"Porto";"Porto";"Norte";"Hugo Oliveira Campos Unipessoal Lda";"Comodatário";"515644706";"Pessoa coletiva";"Portugal";;;"918724778";"Sim"
"19513/AL";"2015-09-01";"SO TRULY PORTO";"N";"2020-08-01";"Apartamento";"2";"4";"2";;"Rua Rua João IV, 252 R/Ch";"4000-297";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Le Saint Honoré LDA";"Proprietário";"515921874";"Pessoa coletiva";"Portugal";;;"914846643";"Não"
"19507/AL";"2015-09-01";"Peach House in Oporto Downtown";"N";"2015-08-01";"Moradia";"3";"4";"1";;"Rua Rua Santa Catarina, 896";"4000-465";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"19451/AL";"2015-08-31";"Fonsi House";"S";"2015-08-31";"Apartamento";"3";"4";"2";;"Rua Rua Alegria, 337 1º Esq";"4000-044";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"19429/AL";"2015-08-28";"Lóios ao Cubo";"S";"2015-08-28";"Apartamento";"3";"6";"1";;"Largo Largo Lóios, 15/20 4.2 FRAC. "N"";"4050-338";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Marta Oliveira - mediação imobiliária unipessoal Lda";"Outro";"514855991";"Pessoa coletiva";"Portugal";"914891000";;"914891000";"Não"
"19427/AL";"2015-08-28";"Porto Lux View";"S";"2015-08-28";"Apartamento";"4";"6";"1";;"Largo Largo Lóios, 25 4º.Dtº.Ft. Frac."BD"";"4050-338";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Cantares do Porto Gestão de Bens e Serviços Unip. LDA";"Comodatário";"514072784";"Pessoa coletiva";"Portugal";;;"960450783";"Não"
"19424/AL";"2015-08-28";"Cardosas Living Lóios";"S";"2015-08-28";"Apartamento";"3";"3";"0";;"Largo Largo Lóios, 25 3º Trs Frac. "AY"";"4050-338";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Cantares do Porto Gestão de Bens e Serviços Unip. LDA";"Comodatário";"514072784";"Pessoa coletiva";"Portugal";;;"960450783";"Não"
"19348/AL";"2015-08-26";"Cozy Studio With Terrace";"N";"2018-03-13";"Apartamento";"1";"2";"0";;"Rua Rua Manuel II, 66 a 72 2º D";"4050-342";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Ideias e Estimativas Lda";"Arrendatário";"514535539";"Pessoa coletiva";"Portugal";;;"918694453";"Não"
"19340/AL";"2015-08-26";"Apartamento Carmo 4";"N";"2015-08-26";"Apartamento";"1";"2";"1";;"Travessa Carmo, 38 3º Traseiras";"4050-167";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Clemente Teixeira & Barbosa Lda";"Arrendatário";"513359176";"Pessoa coletiva";"Portugal";;;;"Não"
"19337/AL";"2015-08-26";"Apartamento Carmo 3";"N";"2015-08-26";"Apartamento";"1";"2";"1";;"Travessa Carmo, 38 3º Frente";"4050-167";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Clemente Teixeira & Barbosa Lda";"Arrendatário";"513359176";"Pessoa coletiva";"Portugal";;;;"Não"
"19336/AL";"2015-08-26";"Bolhão 1";"S";"2015-09-01";"Apartamento";"2";"4";"1";;"Rua Rua Alegria, 319 3 Dto";"4000-044";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"19333/AL";"2015-08-26";"Bolhão 2";"S";"2015-09-01";"Apartamento";"2";"4";"1";;"Rua Rua Alegria, 319 2 Direito";"4000-044";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"19288/AL";"2015-08-24";"Apartamento Carmo 2";"N";"2015-08-24";"Apartamento";"1";"2";"1";;"Travessa Carmo, 38 2º Traseiras";"4050-167";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Clemente Teixeira & Barbosa Lda";"Arrendatário";"513359176";"Pessoa coletiva";"Portugal";;;;"Não"
"19269/AL";"2015-08-24";"Apartamento Carmo 1";"N";"2015-08-24";"Apartamento";"1";"2";"1";;"Travessa Carmo, 38 2º Frente";"4050-167";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Clemente Teixeira & Barbosa Lda";"Arrendatário";"513359176";"Pessoa coletiva";"Portugal";;;;"Não"
"19239/AL";"2015-08-21";"Casa 83";"N";"2015-08-24";"Apartamento";"3";"6";"3";;"Rua Rua Caldeireiros, 83 2º";"4050-140";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"19218/AL";"2015-08-21";"Casinha no Porto";"N";"2015-08-21";"Moradia";"2";"4";"1";;"Rua Rua Caldeireiros, 78/1";"4050-140";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"19198/AL";"2015-08-20";"Thyme House Porto";"S";"2015-08-20";"Apartamento";"3";"6";"2";;"Rua Rua Lindo Vale, 472 2";"4200-370";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"19184/AL";"2015-08-20";"BAUMHAUS SERVICED APARTMENTS";"N";"2015-08-25";"Apartamento";"2";"4";"0";;"Rua Rua Boavista, 781 - 1";"4050-102";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"HLR - Investimentos Imobiliários Unipessoal, Lda";"Comodatário";"513421602";"Pessoa coletiva";"Portugal";;;;"Sim"
"19183/AL";"2015-08-20";"BAUMHAUS SERVICED APARTMENTS";"N";"2015-08-25";"Apartamento";"1";"2";"0";;"Rua Rua Boavista, 781 R/C Frente";"4050-102";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"HLR - Investimentos Imobiliários Unipessoal, Lda";"Comodatário";"513421602";"Pessoa coletiva";"Portugal";;;;"Sim"
"19182/AL";"2015-08-20";"BAUMHAUS SERVICED APARTMENTS";"N";"2015-08-25";"Apartamento";"2";"4";"0";;"Rua Rua Boavista, 781 R/C traseiras";"4050-102";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"HLR - Investimentos Imobiliários Unipessoal, Lda";"Comodatário";"513421602";"Pessoa coletiva";"Portugal";;;;"Sim"
"19181/AL";"2015-08-20";"BAUMHAUS SERVICED APARTMENTS";"N";"2015-08-25";"Apartamento";"2";"4";"0";;"Rua Rua Boavista, 781 1.º Frente";"4050-102";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"HLR - Investimentos Imobiliários Unipessoal, Lda";"Comodatário";"513421602";"Pessoa coletiva";"Portugal";;;;"Sim"
"19180/AL";"2015-08-20";"BAUMHAUS SERVICED APARTMENTS";"N";"2015-08-25";"Apartamento";"2";"4";"1";;"Rua Rua Boavista, 781 1.º traseiras";"4050-102";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"HLR - Investimentos Imobiliários Unipessoal, Lda";"Comodatário";"513421602";"Pessoa coletiva";"Portugal";;;;"Sim"
"19179/AL";"2015-08-20";"BAUMHAUS SERVICED APARTMENTS";"N";"2015-08-25";"Apartamento";"2";"4";"0";;"Rua Rua Boavista, 781 3.º traseiras";"4050-102";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"HLR - Investimentos Imobiliários Unipessoal, Lda";"Comodatário";"513421602";"Pessoa coletiva";"Portugal";;;;"Sim"
"19178/AL";"2015-08-20";"BAUMHAUS SERVICED APARTMENTS";"N";"2015-08-25";"Apartamento";"2";"4";"1";;"Rua Rua Boavista, 781 2.º traseiras";"4050-102";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"HLR - Investimentos Imobiliários Unipessoal, Lda";"Comodatário";"513421602";"Pessoa coletiva";"Portugal";;;;"Sim"
"19167/AL";"2015-08-20";"BAUMHAUS SERVICED APARTMENTS";"N";"2015-08-25";"Apartamento";"1";"2";"0";;"Rua Rua Boavista, 781 2.º Frente";"4050-102";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"HLR - Investimentos Imobiliários Unipessoal, Lda";"Comodatário";"513421602";"Pessoa coletiva";"Portugal";;;;"Sim"
"19147/AL";"2015-08-19";"BAUMHAUS SERVICED APARTMENTS";"N";"2015-08-24";"Apartamento";"1";"2";"0";;"Rua Rua Boavista, 781 3.º Frente";"4050-102";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"HLR - Investimentos Imobiliários Unipessoal, Lda";"Comodatário";"513421602";"Pessoa coletiva";"Portugal";;;;"Sim"
"19116/AL";"2015-08-18";"Mónica Sofia Cruz Fontes";"N";"2015-08-18";"Apartamento";"1";"2";"1";;"Rua Rua Álvaro de Castelões, 244 Hab6";"4200-038";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"19111/AL";"2015-08-18";"Almada 329 Apartment";"N";"2015-08-18";"Apartamento";"1";"3";"0";;"Rua Rua Almada, 329 1 Frente";"4050-038";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Available Courtesy - Unipessoal ld.ª";"Arrendatário";"513159320";"Pessoa coletiva";"Portugal";;;"932328371";"Não"
"19092/AL";"2015-08-18";"Victoria Studios 5";"S";"2015-09-01";"Apartamento";"1";"2";"1";;"Rua Rua Trás, 201 3 Frente";"4050-617";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Baraka Consulting, Lda.";"Comodatário";"515480703";"Pessoa coletiva";"Portugal";;;"910091646";"Não"
"19091/AL";"2015-08-17";"Victoria Studios 2";"S";"2015-08-18";"Apartamento";"1";"2";"1";;"Rua Rua Trás, 201 1 Tras";"4050-617";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Baraka Consulting, Lda.";"Comodatário";"515480703";"Pessoa coletiva";"Portugal";;;"910091646";"Não"
"19090/AL";"2015-08-17";"Victoria Studios 6";"S";"2015-08-18";"Apartamento";"1";"2";"1";;"Rua Rua Trás, 201 3 Tras";"4050-617";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Baraka Consulting, Lda.";"Comodatário";"515480703";"Pessoa coletiva";"Portugal";;;"910091646";"Não"
"19068/AL";"2015-08-17";"Architecture House";"S";"2015-08-17";"Moradia";"1";"2";"1";;"Rua Rua Carteado Mena, 66";"4200-157";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"18997/AL";"2015-08-13";"Dona Filipa";"N";"2015-10-01";"Apartamento";"1";"2";"1";;"Rua Rua Almada, 909 1 dto";"4050-038";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"18996/AL";"2015-08-13";"Dona Filipa";"N";"2015-10-01";"Apartamento";"1";"2";"1";;"Rua Rua Almada, 209 1 esqd";"4050-038";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"18988/AL";"2015-08-13";"Daniela Raffaeli";"N";"2015-08-20";"Apartamento";"1";"2";"1";;"Rua Rua Gonçalo Cristóvão, 198 2º";"4000-265";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"18970/AL";"2015-08-12";"Victoria Studios 4";"S";"2015-08-13";"Apartamento";"1";"2";"1";;"Rua Rua Trás, 201 2 Tras";"4050-617";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Baraka Consulting, Lda.";"Comodatário";"515480703";"Pessoa coletiva";"Portugal";;;"910091646";"Não"
"18961/AL";"2015-08-12";"Apartamento Clérigos";"N";"2015-08-12";"Apartamento";"2";"4";"1";;"Rua Sá de Noronha, 25 1º";"4050-527";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Clemente Teixeira & Barbosa Lda";"Arrendatário";"513359176";"Pessoa coletiva";"Portugal";;;;"Não"
"18939/AL";"2015-08-12";"D&S - Porto Theater Apartment";"S";"2015-08-12";"Apartamento";"1";"4";"1";;"Rua Rua Cativo, 54 R/C";"4000-160";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"DSSH, LDA";"Arrendatário";"514956860";"Pessoa coletiva";"Portugal";"933682264";;"933682264";"Não"
"18884/AL";"2015-08-11";"Casas do Rivoli";"N";"2015-08-11";"Apartamento";"4";"4";"2";;"Rua Rua Bonjardim, 179 4º/5º Frente";"4000-124";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"NETTAPUS TOURISM, LDª.";"Arrendatário";"513876618";"Pessoa coletiva";"Portugal";;;"914468759";"Não"
"18880/AL";"2015-08-11";"Casas do Rivoli";"N";"2015-08-11";"Apartamento";"2";"2";"0";;"Rua Rua Bonjardim, 179 4º.  Tras.";"4000-124";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"NETTAPUS TOURISM, LDª.";"Arrendatário";"513876618";"Pessoa coletiva";"Portugal";;;"914468759";"Não"
"18879/AL";"2015-08-11";"Casas do Rivoli";"N";"2015-08-11";"Apartamento";"2";"2";"1";;"Rua Rua Bonjardim, 179 4º./5º. Tras.";"4000-124";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"NETTAPUS TOURISM, LDª.";"Arrendatário";"513876618";"Pessoa coletiva";"Portugal";;;"914468759";"Não"
"18873/AL";"2015-08-11";"Casas do Rivoli";"N";"2015-08-11";"Apartamento";"1";"2";"1";;"Rua Rua Bonjardim, 179 3º. Fte";"4000-124";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"NETTAPUS TOURISM, LDª.";"Arrendatário";"513876618";"Pessoa coletiva";"Portugal";;;"914468759";"Não"
"18872/AL";"2015-08-11";"Casas do Rivoli";"N";"2015-08-11";"Apartamento";"1";"2";"1";;"Rua Rua Bonjardim, 179 3º. Tras.";"4000-124";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"NETTAPUS TOURISM, LDª";"Arrendatário";"513876618";"Pessoa coletiva";"Portugal";;;"914468759";"Não"
"18871/AL";"2015-08-11";"Casas do Rivoli";"N";"2015-08-11";"Apartamento";"2";"2";"0";;"Rua Rua Bonjardim, 179 2º.  Fte";"4000-124";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"NETTAPUS TOURISM, LDª.";"Arrendatário";"513876618";"Pessoa coletiva";"Portugal";;;"914468759";"Não"
"18868/AL";"2015-08-11";"Casas do Rivoli";"N";"2015-08-11";"Apartamento";"1";"2";"1";;"Rua Rua Bonjardim, 179 2º.  Tras.";"4000-124";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"NETTAPUS TOURISM, LDª.";"Arrendatário";"513876618";"Pessoa coletiva";"Portugal";;;"914468759";"Não"
"18846/AL";"2015-08-11";"Cosy Flat near Casa da Música";"S";"2015-08-11";"Apartamento";"2";"4";"1";;"Rua Rua João Grave, 26 3º Centro Esq";"4150-427";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"18836/AL";"2015-08-11";"Casas do Rivoli";"N";"2015-08-11";"Apartamento";"1";"2";"1";;"Rua Rua Bonjardim, 179 1º.  Tras.";"4000-124";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"NETTAPUS TOURISM, LDª.";"Arrendatário";"513876618";"Pessoa coletiva";"Portugal";;;"914468759";"Não"
"18830/AL";"2015-08-11";"Casas do Rivoli";"N";"2015-08-11";"Apartamento";"2";"2";"0";;"Rua Rua Bonjardim, 179 1º. Frente";"4000-124";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"NETTAPUS TOURISM, LDª.";"Arrendatário";"513876618";"Pessoa coletiva";"Portugal";;;"914468759";"Não"
"18791/AL";"2015-08-10";"ML 190 3.1";"S";"2015-08-31";"Apartamento";"2";"2";"0";;"Rua Rua Mártires da Liberdade, 192 3º 3.1";"4050-359";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"HOST WISE, LDA";"Arrendatário";"514142375";"Pessoa coletiva";"Portugal";"918963331";;"918963331";"Sim"
"18733/AL";"2015-08-07";"FeelPorto Panoramic Townhouse";"S";"2015-08-07";"Apartamento";"6";"8";"3";;"1ª Rua Gonçalo Cristóvão, 140 7 dto";"4000-264";"Santo Ildefonso";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"FeelPorto - Alojamento Local e Serviços Turísticos, Lda";"Arrendatário";"510841511";"Pessoa coletiva";"Portugal";;;;"Sim"
"18716/AL";"2015-08-07";"Baixa Apartments";"S";"2015-08-12";"Apartamento";"2";"4";"1";;"Rua Rua João IV, 313 3.º  Dto. Tras.";"4000-302";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"18708/AL";"2015-08-06";"Leon Apartment";"N";"2015-08-06";"Apartamento";"3";"6";"2";;"Praça Guilherme Gomes Fernandes, 45 3º";"4050-293";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"18707/AL";"2015-08-06";"Bluebird Apartment";"N";"2015-08-06";"Apartamento";"2";"4";"1";;"Praça Guilherme Gomes Fernandes, 45 1º Traseiras";"4050-293";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
